source_file,entry_prompt,entry_concept,current_max_level,status,in_level2_article,level2_article_file,notes
social_emotional_learning_competencies_entries.md,what does how would you feel if mean?,what does how would you feel if mean?,1,level1_only,no,,
social_emotional_learning_competencies_entries.md,what does that was a good choice mean?,what does that was a good choice mean?,1,level1_only,no,,
space_entries.md,"what does ""on"" mean?","what does ""on"" mean?",1,level1_only,no,,
space_entries.md,"what does ""in"" mean?","what does ""in"" mean?",1,level1_only,no,,
space_entries.md,"what does ""under"" mean?","what does ""under"" mean?",1,level1_only,no,,
space_entries.md,"what does ""over"" mean?","what does ""over"" mean?",1,level1_only,no,,
space_entries.md,"what does ""behind"" mean?","what does ""behind"" mean?",1,level1_only,no,,
space_entries.md,"what does ""in front of"" mean?","what does ""in front of"" mean?",1,level1_only,no,,
space_entries.md,"what does ""beside"" mean?","what does ""beside"" mean?",1,level1_only,no,,
space_entries.md,"what does ""between"" mean?","what does ""between"" mean?",1,level1_only,no,,
space_entries.md,"what does ""near"" mean?","what does ""near"" mean?",1,level1_only,no,,
space_entries.md,"what does ""far"" mean?","what does ""far"" mean?",1,level1_only,no,,
space_entries.md,"what does ""above"" mean?","what does ""above"" mean?",1,level1_only,no,,
space_entries.md,"what does ""below"" mean?","what does ""below"" mean?",1,level1_only,no,,
space_entries.md,"what does ""opposite"" mean?","what does ""opposite"" mean?",1,level1_only,no,,
space_entries.md,"what does ""against"" mean?","what does ""against"" mean?",1,level1_only,no,,
space_entries.md,"what does ""at"" mean?","what does ""at"" mean?",1,level1_only,no,,
space_entries.md,"what does ""around"" mean?","what does ""around"" mean?",1,level1_only,no,,
space_entries.md,"what does ""among"" mean?","what does ""among"" mean?",1,level1_only,no,,
space_entries.md,"what does ""along"" mean?","what does ""along"" mean?",1,level1_only,no,,
space_entries.md,"what does ""atop"" mean?","what does ""atop"" mean?",1,level1_only,no,,
space_entries.md,"what does ""beyond"" mean?","what does ""beyond"" mean?",1,level1_only,no,,
space_entries.md,"what does ""into"" mean?","what does ""into"" mean?",1,level1_only,no,,
space_entries.md,"what does ""out of"" mean?","what does ""out of"" mean?",1,level1_only,no,,
space_entries.md,"what does ""through"" mean?","what does ""through"" mean?",1,level1_only,no,,
space_entries.md,"what does ""towards"" mean?","what does ""towards"" mean?",1,level1_only,no,,
space_entries.md,"what does ""away from"" mean?","what does ""away from"" mean?",1,level1_only,no,,
space_entries.md,"what does ""across"" mean?","what does ""across"" mean?",1,level1_only,no,,
space_entries.md,"what does ""from... to..."" mean?","what does ""from... to..."" mean?",1,level1_only,no,,
space_entries.md,"what does ""past"" mean?","what does ""past"" mean?",1,level1_only,no,,
space_entries.md,what is space?,what is space?,1,level1_only,no,,
space_entries.md,what is width?,what is width?,1,level1_only,no,,
space_entries.md,what is depth?,what is depth?,1,level1_only,no,,
space_entries.md,what is the center?,center,1,level1_only,no,,
space_entries.md,what is the edge?,edge,1,level1_only,no,,
space_entries.md,"what does it mean for something to be ""level""?","what does it mean for something to be ""level""?",1,level1_only,no,,
space_entries.md,what is a corner?,corner,1,level1_only,no,,
states_of_being_and_condition_entries.md,what is a condition?,condition,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean for something to be open?,what does it mean for something to be open?,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean for something to be closed?,what does it mean for something to be closed?,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean for something to be on?,what does it mean for something to be on?,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean for something to be off?,what does it mean for something to be off?,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean for something to be clean?,what does it mean for something to be clean?,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean for something to be dirty?,what does it mean for something to be dirty?,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean for something to be broken?,what does it mean for something to be broken?,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean for something to be fixed?,what does it mean for something to be fixed?,1,level1_only,no,,
states_of_being_and_condition_entries.md,what does it mean to be asleep?,what does it mean to be asleep?,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what is a character?,character,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what is a setting?,setting,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what is a hero?,hero,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what is a villain?,villain,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what is a sidekick?,sidekick,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what is conflict in a story?,what is conflict in a story?,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what is a climax?,climax,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what is a moral?,moral,1,level1_only,no,,
story_roles_and_plot_elements_entries.md,what does the bad guy mean?,what does the bad guy mean?,1,level1_only,no,,
storytelling_and_narrative_structure_entries.md,what is a story?,story,2,has_level2,yes,storytelling_and_narrative_structure_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage still earns tokens through story types, story-vs-book distinctions, and what makes a story feel complete; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what is a beginning?,beginning,1,level1_only,no,,"Gap pass completed 2026-04-20: simple narrative-part anchor remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what is a middle?,middle,1,level1_only,no,,"Gap pass completed 2026-04-20: simple narrative-part anchor remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what is an end?,end,1,level1_only,no,,"Gap pass completed 2026-04-20: simple narrative-part anchor remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does first mean in a story?,first,1,level1_only,no,,"Gap pass completed 2026-04-20: sequence marker remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does next mean in a story?,next,1,level1_only,no,,"Gap pass completed 2026-04-20: sequence marker remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does then mean in a story?,then,1,level1_only,no,,"Gap pass completed 2026-04-20: sequence connector remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does before mean in a story?,before,1,level1_only,no,,"Gap pass completed 2026-04-20: temporal connector remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does after mean in a story?,after,1,level1_only,no,,"Gap pass completed 2026-04-20: temporal connector remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does finally mean in a story?,finally,1,level1_only,no,,"Gap pass completed 2026-04-20: closing marker remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does at the end mean?,at the end,1,level1_only,no,,"Gap pass completed 2026-04-20: closing phrase remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does once upon a time mean?,once upon a time,1,level1_only,no,,"Gap pass completed 2026-04-20: story-opener phrase remains sufficient at Level 1; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what is a plot?,plot,2,has_level2,yes,storytelling_and_narrative_structure_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage still earns tokens through problem-resolution structure and event-linking; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what is a narrator?,narrator,2,has_level2,yes,storytelling_and_narrative_structure_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage still earns tokens through inside-vs-outside narrator distinctions and information control; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does suddenly mean in a story?,suddenly,2,has_level2,yes,storytelling_and_narrative_structure_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage still earns tokens through pacing, surprise, and overuse guidance; 5/11 split retained."
storytelling_and_narrative_structure_entries.md,what does meanwhile mean in a story?,meanwhile,2,has_level2,yes,storytelling_and_narrative_structure_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage still earns tokens through multi-thread story coordination and contrast with then; 5/11 split retained."
technology_and_digital_media_entries.md,what is technology?,technology,1,level1_only,no,,"Gap pass completed 2026-04-20: anchor definition sufficient at Level 1; 5/9 split retained."
technology_and_digital_media_entries.md,what is a phone?,phone,2,has_level2,yes,technology_and_digital_media_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage covers device-use rules, permission scripts, unknown-caller safety, and care; 5/9 split retained."
technology_and_digital_media_entries.md,what is a tablet?,tablet,2,has_level2,yes,technology_and_digital_media_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage covers phone comparisons, good uses, time limits, download permissions; 5/9 split retained."
technology_and_digital_media_entries.md,what is a computer?,computer,2,has_level2,yes,technology_and_digital_media_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage covers uses, posture, strange-behavior response, password safety, care; 5/9 split retained."
technology_and_digital_media_entries.md,what is a screen?,screen,1,level1_only,no,,"Gap pass completed 2026-04-20: hardware component definition sufficient at Level 1; 5/9 split retained."
technology_and_digital_media_entries.md,what is an app?,app,2,has_level2,yes,technology_and_digital_media_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage covers permission seeking, grown-up permission, in-app purchases, personal info safety; 5/9 split retained."
technology_and_digital_media_entries.md,what is a video?,video,2,has_level2,yes,technology_and_digital_media_level2.md,"Gap pass completed 2026-04-20: Level 2 coverage covers content appropriateness, real vs made up, time limits, scary content, stopping when asked; 5/9 split retained."
technology_and_digital_media_entries.md,what is a message?,message,1,level1_only,no,,"Gap pass completed 2026-04-20: output type definition sufficient at Level 1; 5/9 split retained."
technology_and_digital_media_entries.md,what does swipe mean?,swipe,1,level1_only,no,,"Gap pass completed 2026-04-20: interaction gesture definition sufficient at Level 1; 5/9 split retained."
technology_and_digital_media_entries.md,what does tap mean?,tap,1,level1_only,no,,"Gap pass completed 2026-04-20: interaction gesture definition sufficient at Level 1; 5/9 split retained."
technology_and_digital_media_entries.md,what is a TV?,TV,1,level1_only,no,,"Gap pass completed 2026-04-20: device type definition sufficient at Level 1; 5/9 split retained."
technology_and_digital_media_entries.md,what is a keyboard?,keyboard,1,level1_only,no,,"Gap pass completed 2026-04-20: hardware component definition sufficient at Level 1; 5/9 split retained."
technology_and_digital_media_entries.md,what is a photo?,photo,1,level1_only,no,,"Gap pass completed 2026-04-20: output type definition sufficient at Level 1; 5/9 split retained."
technology_and_digital_media_entries.md,what is a username?,username,1,level1_only,no,,"Gap pass completed 2026-04-20: identity concept definition sufficient at Level 1; 5/9 split retained."
